market,ticker,providerSymbol,nameKr,assetType,sourceUniverse,tier,strategy,riskLevel,goals,beginnerFit,tags,dataStatus,expectedCagr,beta,mdd,dividendYield,displayDividendYield,dividendPolicy,dividendSource,metricsSource,reviewTag,reviewReason,notes,marketCap,aum,sizeSource
KR,480260,480260,TIGER 27-04회사채(A+이상)액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,3.84,-0.00,-0.55,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=474164040000.0,,,
KR,418660,418660,TIGER 미국나스닥100레버리지(합성),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,47.70,0.52,-51.11,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=462544500000.0,,,
KR,270810,270810,RISE 코스닥150,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,8.07,0.70,-57.74,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=452966400000.0,,,
KR,451060,451060,1Q 200액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,52.54,1.00,-21.87,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=452694000000.0,,,
KR,490490,490490,SOL 미국배당미국채혼합50,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,13.70,-0.05,-10.70,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=451906000000.0,,,
KR,499660,499660,TIGER CD금리플러스액티브(합성),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,2.68,-0.00,-0.20,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=446444460000.0,,,
KR,157500,157500,TIGER 증권,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,18.88,0.92,-63.07,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=441316400000.0,,,
KR,491620,491620,RISE 미국테크100데일리고정커버드콜,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,36.09,0.17,-26.08,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=424901500000.0,,,
KR,307520,307520,TIGER 지주회사,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,15.66,0.75,-43.80,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=420949750000.0,,,
KR,000160,000160,SOL 중단기회사채(A-이상)액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=419731650000.0,,,
KR,385550,385550,RISE 단기채권알파액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,2.90,0.00,-0.24,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=414074950000.0,,,
KR,433500,433500,ACE 원자력TOP10,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,63.66,0.91,-26.84,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=411684000000.0,,,
KR,000530,000530,TIGER 차이나휴머노이드로봇,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=410800500000.0,,,
KR,139230,139230,TIGER 200 중공업,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,12.27,0.95,-71.61,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=405570200000.0,,,
KR,279530,279530,KODEX 고배당주,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,12.29,0.47,-49.20,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=404931000000.0,,,
KR,466930,466930,SOL 자동차TOP3플러스,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,62.56,1.07,-27.71,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=402966000000.0,,,
KR,477050,477050,PLUS 머니마켓액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,3.37,-0.00,-0.05,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=393556800000.0,,,
KR,435420,435420,TIGER 미국나스닥100채권혼합50,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,11.44,0.10,-9.85,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=391355250000.0,,,
KR,000980,000980,KODEX 원자력SMR,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=390666250000.0,,,
KR,453810,453810,KODEX 인도Nifty50,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,9.19,0.05,-17.06,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=387019500000.0,,,
KR,000600,000600,TIGER 토탈월드스탁액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=386524000000.0,,,
KR,478150,478150,TIME 글로벌우주테크&방산액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,51.25,0.17,-12.45,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=379929000000.0,,,
KR,396520,396520,TIGER 차이나반도체FACTSET,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,11.27,0.42,-57.80,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=376204000000.0,,,
KR,310960,310960,TIGER 200TR,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,24.99,1.01,-34.59,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=374400000000.0,,,
KR,000460,000460,TIGER 미국초단기(3개월이하)국채,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=372159100000.0,,,
KR,453870,453870,TIGER 인도니프티50,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,9.31,0.05,-16.74,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=369045000000.0,,,
KR,484880,484880,SOL 금융지주플러스고배당,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,55.99,0.32,-19.93,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=368593750000.0,,,
KR,456880,456880,ACE 미국달러SOFR금리(합성),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,9.24,-0.10,-8.02,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=366168000000.0,,,
KR,448300,448300,TIGER 미국나스닥100(H),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,27.20,0.31,-25.73,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=363953000000.0,,,
KR,472170,472170,TIGER 미국테크TOP10채권혼합,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,18.78,0.08,-13.76,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=362971250000.0,,,
KR,448630,448630,RISE 삼성그룹Top3채권혼합,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,13.40,0.38,-9.50,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=362965500000.0,,,
KR,421320,421320,PLUS 우주항공&UAM,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,45.94,0.75,-27.12,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=361576250000.0,,,
KR,473330,473330,SOL 미국30년국채커버드콜(합성),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,8.43,-0.04,-13.42,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=357112250000.0,,,
KR,388420,388420,RISE 비메모리반도체액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,30.27,1.13,-43.87,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=355622400000.0,,,
KR,439860,439860,KODEX ESG종합채권(A-이상)액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,3.79,0.01,-2.69,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=351246350000.0,,,
KR,441680,441680,TIGER 미국나스닥100커버드콜(합성),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,16.73,0.02,-21.12,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=346558500000.0,,,
KR,439870,439870,KODEX 국고채30년액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,-1.21,0.04,-26.38,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=343949710000.0,,,
KR,461490,461490,RISE 글로벌자산배분액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,15.79,0.05,-8.05,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=343520000000.0,,,
KR,213610,213610,KODEX 삼성그룹밸류,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,14.36,0.86,-38.30,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=342914000000.0,,,
KR,475080,475080,KODEX 테슬라커버드콜채권혼합액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,8.22,-0.01,-16.00,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=342738500000.0,,,
KR,481190,481190,SOL 미국테크TOP10,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,37.02,0.20,-31.36,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=341957250000.0,,,
KR,483320,483320,ACE 엔비디아밸류체인액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,67.41,0.79,-49.64,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=341750000000.0,,,
KR,267770,267770,TIGER 200선물레버리지,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,32.62,2.11,-66.27,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=341198000000.0,,,
KR,442320,442320,RISE 글로벌원자력,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,57.16,0.42,-38.37,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=336073750000.0,,,
KR,489030,489030,PLUS 고배당주위클리커버드콜,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,-1.24,0.05,-28.51,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=335461500000.0,,,
KR,241180,241180,TIGER 일본니케이225,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,14.71,0.43,-25.41,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=334152000000.0,,,
KR,485540,485540,KODEX 미국AI테크TOP10,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,34.43,0.25,-31.94,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=333914000000.0,,,
KR,000380,000380,KODEX 미국휴머노이드로봇,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=332460000000.0,,,
KR,364970,364970,TIGER 바이오TOP10,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,-4.86,0.37,-62.44,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=326742000000.0,,,
KR,483340,483340,ACE 구글밸류체인액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,64.32,0.66,-34.69,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=323490000000.0,,,
KR,394670,394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,7.28,0.36,-59.87,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=321375600000.0,,,
KR,422420,422420,RISE 2차전지액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,-1.03,0.95,-71.73,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=315200000000.0,,,
KR,001220,001220,RISE 26-11 회사채(AA-이상)액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=314755160000.0,,,
KR,486450,486450,SOL 미국AI전력인프라,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,67.12,0.28,-36.83,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=311096500000.0,,,
KR,000940,000940,TIGER 28-04 회사채(A+이상)액티브,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=306706240000.0,,,
KR,283580,283580,KODEX 차이나CSI300,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,7.32,0.12,-40.46,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=306580500000.0,,,
KR,472870,472870,RISE 미국30년국채엔화노출(합성 H),ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,-7.19,-0.02,-20.60,,확인 필요,review_required,,pykrx_price_close,review_required,dividend_review_required,seed_2000_source|data_0338_20260524.xlsx|market_cap=303420000000.0,,,
KR,000260,000260,1Q 미국S&P500,ETF,data_0338_20260524.xlsx,,core,medium,core,True,KR|ETF,review_required,,,,,,,,,review_required,missing_kr_price_history: empty_market_ohlcv,seed_2000_source|data_0338_20260524.xlsx|market_cap=301234500000.0,,,
